item_id_enc,category_id,parent_id,item_popularity,category_popularity,parent_popularity
169701,790.0,1492,13,271166,276977
134682,790.0,1492,166,271166,276977
85,790.0,1492,11,271166,276977
152507,202.0,1008,2,68054,68963
31935,405.0,351,1,2346,9102
95087,888.0,866,3,234988,235872
48293,112.0,381,4,66052,66282
182791,888.0,866,2,234988,235872
132018,447.0,1009,14,2593,11191
33183,1036.0,1420,1,25717,25773
6566,,-1,12,0,590631
60881,790.0,1492,1,271166,276977
207945,790.0,1492,4,271166,276977
183388,541.0,777,10,34,2778
177866,202.0,1008,18,68054,68963
35081,,-1,62,0,590631
216293,790.0,1492,28,271166,276977
164720,888.0,866,1,234988,235872
230997,176.0,713,2,653,653
47444,900.0,506,46,2948,6941
210446,888.0,866,14,234988,235872
120000,561.0,395,2,1538,13033
133390,581.0,1600,1,10543,11363
198285,61.0,140,47,2444,6864
126118,678.0,250,50,64043,82373
188871,888.0,866,11,234988,235872
70381,364.0,711,22,68301,68312
156394,888.0,866,5,234988,235872
54815,,-1,1,0,590631
196954,888.0,866,2,234988,235872
200562,,-1,12,0,590631
166238,888.0,866,7,234988,235872
93372,580.0,1684,5,2287,2319
156512,888.0,866,3,234988,235872
166134,364.0,711,1,68301,68312
134876,,-1,1,0,590631
86543,689.0,207,1,23918,24621
122295,372.0,654,96,645,13221
196818,888.0,866,4,234988,235872
3259,227.0,602,9,52466,52865
59917,790.0,1492,9,271166,276977
182048,,-1,7,0,590631
40492,,-1,15,0,590631
214241,28.0,1604,2,24871,29698
192839,888.0,866,5,234988,235872
221211,888.0,866,25,234988,235872
163210,1013.0,207,5,186,24621
10081,246.0,362,5,407,3138
22360,888.0,866,1,234988,235872
207975,942.0,125,3,962,1056
219742,,-1,7,0,590631
235022,917.0,1374,6,62155,62171
91372,1036.0,1420,16,25717,25773
111133,888.0,866,8,234988,235872
219904,696.0,989,1,1123,3306
92222,758.0,781,3,1783,2731
82179,451.0,945,3,12111,16966
58680,839.0,33,4,66622,68188
115643,,-1,1,0,590631
198398,790.0,1492,1,271166,276977
158227,790.0,1492,20,271166,276977
41277,888.0,866,10,234988,235872
98755,698.0,1251,1,44115,44743
165275,,-1,74,0,590631
60796,776.0,727,18,78927,80906
224091,910.0,1591,79,475,1278
228799,888.0,866,2,234988,235872
72472,917.0,1374,1,62155,62171
168417,71.0,1579,3,8372,80723
72563,66.0,1430,8,764,780
58308,,-1,1,0,590631
78665,1036.0,1420,34,25717,25773
224890,698.0,1251,5,44115,44743
163716,,-1,11,0,590631
225840,805.0,384,1,754,4556
76767,104.0,164,16,3464,3635
198746,790.0,1492,1,271166,276977
36284,888.0,866,8,234988,235872
10543,591.0,933,16,18513,87386
88506,678.0,250,2,64043,82373
107399,839.0,33,16,66622,68188
74826,795.0,250,2,604,82373
234822,227.0,602,15,52466,52865
79405,790.0,1492,14,271166,276977
193013,790.0,1492,1,271166,276977
7806,888.0,866,15,234988,235872
133543,42.0,170,1,4666,4762
193882,,-1,1,0,590631
203584,674.0,362,1,219,3138
16793,790.0,1492,83,271166,276977
128434,283.0,1579,26,70946,80723
67630,159.0,1028,1,60445,60669
172554,980.0,1145,1,1105,2976
229910,888.0,866,8,234988,235872
28095,,-1,13,0,590631
130259,815.0,1027,2,2529,2804
29149,348.0,1499,22,21108,21418
64735,112.0,381,3,66052,66282
10944,283.0,1579,1,70946,80723
206062,,-1,4,0,590631
89776,,-1,25,0,590631
161466,,-1,9,0,590631
115631,810.0,378,2,11279,13107
33772,888.0,866,13,234988,235872
107663,790.0,1492,6,271166,276977
81462,888.0,866,50,234988,235872
49433,810.0,378,52,11279,13107
23518,888.0,866,3,234988,235872
37988,678.0,250,2,64043,82373
123102,888.0,866,27,234988,235872
141717,6.0,933,5,68197,87386
46616,888.0,866,2,234988,235872
115947,202.0,1008,15,68054,68963
226649,888.0,866,1,234988,235872
16684,188.0,1200,9,4591,5929
221270,888.0,866,25,234988,235872
46013,,-1,2,0,590631
84991,917.0,1374,8,62155,62171
65143,6.0,933,4,68197,87386
83953,208.0,33,11,1467,68188
150488,550.0,1139,1,8923,9167
57812,888.0,866,3,234988,235872
127091,790.0,1492,18,271166,276977
213210,112.0,381,14,66052,66282
32937,506.0,250,3,5458,82373
47980,422.0,489,2,1204,1210
225733,790.0,1492,8,271166,276977
59560,,-1,1,0,590631
208964,430.0,1502,2,365,1590
227931,,-1,19,0,590631
104968,283.0,1579,7,70946,80723
163485,447.0,1009,24,2593,11191
21493,790.0,1492,5,271166,276977
97459,888.0,866,8,234988,235872
40571,,-1,3,0,590631
86016,,-1,83,0,590631
225872,888.0,866,504,234988,235872
173073,60.0,587,1,65,645
193357,981.0,949,88,9087,9187
198781,719.0,908,3,1068,1543
211364,790.0,1492,14,271166,276977
16222,451.0,945,2,12111,16966
134184,6.0,933,2,68197,87386
92642,888.0,866,34,234988,235872
221132,705.0,1487,23,493,2527
174913,888.0,866,43,234988,235872
10909,348.0,1499,1,21108,21418
112900,,-1,35,0,590631
173748,790.0,1492,22,271166,276977
100939,790.0,1492,1,271166,276977
18437,,-1,27,0,590631
107298,839.0,33,35,66622,68188
33749,776.0,727,35,78927,80906
217828,28.0,1604,1,24871,29698
47620,297.0,312,12,411,3078
193168,,-1,1,0,590631
34976,790.0,1492,77,271166,276977
110039,888.0,866,5,234988,235872
223442,888.0,866,7,234988,235872
145941,964.0,1326,3,4967,4967
130988,66.0,1430,5,764,780
84328,830.0,1272,6,974,1100
210144,764.0,1370,29,62573,62592
28576,,-1,19,0,590631
200065,790.0,1492,10,271166,276977
166621,,-1,13,0,590631
224006,112.0,381,16,66052,66282
125893,,-1,3,0,590631
31581,888.0,866,5,234988,235872
15359,392.0,1202,1,2331,2377
60616,550.0,1139,13,8923,9167
5949,,-1,1,0,590631
59285,888.0,866,1,234988,235872
212827,678.0,250,10,64043,82373
201269,400.0,110,288,32988,33761
133923,915.0,1550,12,7109,8276
137942,,-1,9,0,590631
17669,1066.0,293,19,7412,8099
64153,,-1,1,0,590631
32488,225.0,593,17,6833,8821
180962,400.0,110,83,32988,33761
97859,469.0,1383,1,335,655
211227,888.0,866,3,234988,235872
146066,678.0,250,57,64043,82373
98445,,-1,12,0,590631
96435,,-1,2,0,590631
44809,764.0,1370,1,62573,62592
216521,888.0,866,7,234988,235872
57892,400.0,110,6,32988,33761
64125,888.0,866,37,234988,235872
221601,888.0,866,1,234988,235872
50384,,-1,7,0,590631
64754,364.0,711,1,68301,68312
99894,,-1,4,0,590631
82525,888.0,866,5,234988,235872
123248,790.0,1492,1,271166,276977
58426,839.0,33,6,66622,68188
90542,496.0,893,44,5507,8190
132452,765.0,1229,6,2551,4716
102715,888.0,866,1,234988,235872
166344,1036.0,1420,3,25717,25773
2457,888.0,866,3,234988,235872
145267,928.0,20,25,26829,28391
235058,764.0,1370,1,62573,62592
219813,935.0,322,5,4474,7406
69462,0.0,605,3,6543,8161
58988,275.0,795,20,1011,1040
48540,364.0,711,6,68301,68312
145315,283.0,1579,25,70946,80723
214124,790.0,1492,1,271166,276977
37341,,-1,3,0,590631
170232,790.0,1492,3,271166,276977
222745,810.0,378,1,11279,13107
50026,62.0,383,15,2209,2249
63598,790.0,1492,2,271166,276977
182255,1036.0,1420,1,25717,25773
136557,888.0,866,1,234988,235872
142739,317.0,314,2,6,6
194124,888.0,866,7,234988,235872
107341,202.0,1008,6,68054,68963
48517,765.0,1229,1,2551,4716
202791,776.0,727,1,78927,80906
223764,,-1,6,0,590631
223829,230.0,1424,5,8926,12622
71094,678.0,250,18,64043,82373
91952,283.0,1579,1,70946,80723
144092,785.0,1692,1,1745,1745
46932,681.0,8,1,2677,6448
139846,1032.0,557,1,8000,8131
108266,1001.0,945,1,934,16966
128062,790.0,1492,19,271166,276977
88294,6.0,933,1,68197,87386
16460,6.0,933,34,68197,87386
134372,790.0,1492,37,271166,276977
67813,888.0,866,6,234988,235872
230440,978.0,747,25,6979,6979
173967,,-1,132,0,590631
111232,790.0,1492,41,271166,276977
64883,915.0,1550,74,7109,8276
14671,159.0,1028,8,60445,60669
50350,112.0,381,2,66052,66282
163588,888.0,866,1,234988,235872
214874,,-1,1,0,590631
214618,6.0,933,11,68197,87386
19137,888.0,866,1,234988,235872
39085,6.0,933,1,68197,87386
80769,790.0,1492,37,271166,276977
119914,,-1,2,0,590631
78456,888.0,866,2,234988,235872
166629,,-1,8,0,590631
85981,1032.0,557,19,8000,8131
105429,410.0,894,1,1009,1263
5138,364.0,711,5,68301,68312
97074,400.0,110,1,32988,33761
90631,776.0,727,7,78927,80906
192524,888.0,866,25,234988,235872
80868,230.0,1424,3,8926,12622
22352,813.0,1057,5,2230,3008
148020,,-1,4,0,590631
228071,678.0,250,2,64043,82373
165073,790.0,1492,1,271166,276977
108164,790.0,1492,28,271166,276977
208885,678.0,250,6,64043,82373
123856,993.0,132,2,4053,5491
170332,1066.0,293,2,7412,8099
935,790.0,1492,13,271166,276977
211859,,-1,19,0,590631
169402,764.0,1370,1,62573,62592
153250,1032.0,557,14,8000,8131
109521,698.0,1251,20,44115,44743
117759,790.0,1492,19,271166,276977
31509,208.0,33,5,1467,68188
74886,888.0,866,5,234988,235872
154278,888.0,866,10,234988,235872
148671,112.0,381,31,66052,66282
139312,227.0,602,13,52466,52865
31904,591.0,933,1,18513,87386
86980,6.0,933,1,68197,87386
34801,790.0,1492,3,271166,276977
15365,,-1,1,0,590631
116986,713.0,1615,4,12789,13983
48803,,-1,7,0,590631
90373,917.0,1374,6,62155,62171
47096,790.0,1492,59,271166,276977
54907,790.0,1492,7,271166,276977
152326,776.0,727,2,78927,80906
53315,227.0,602,19,52466,52865
59536,13.0,1495,1,98,98
200267,314.0,164,2,133,3635
195609,888.0,866,3,234988,235872
39028,591.0,933,4,18513,87386
106380,550.0,1139,1,8923,9167
32166,790.0,1492,354,271166,276977
93638,790.0,1492,1,271166,276977
145153,839.0,33,1,66622,68188
55544,,-1,8,0,590631
141328,790.0,1492,40,271166,276977
47484,19.0,750,2,9486,9486
62497,1036.0,1420,2,25717,25773
137428,888.0,866,5,234988,235872
132874,714.0,426,4,831,1867
70227,,-1,2,0,590631
19101,678.0,250,1,64043,82373
110759,1036.0,1420,1,25717,25773
58605,369.0,1486,12,1174,5044
180803,928.0,20,1,26829,28391
225706,589.0,1308,4,330,1079
20049,127.0,312,3,477,3078
168238,1036.0,1420,3,25717,25773
55110,888.0,866,32,234988,235872
11566,202.0,1008,71,68054,68963
85486,,-1,6,0,590631
88599,972.0,1249,11,245,555
212864,790.0,1492,248,271166,276977
200015,,-1,2,0,590631
171288,790.0,1492,4,271166,276977
111438,678.0,250,2,64043,82373
64023,917.0,1374,1,62155,62171
25303,,-1,7,0,590631
48319,,-1,1,0,590631
144960,888.0,866,1,234988,235872
56671,776.0,727,2,78927,80906
148294,888.0,866,72,234988,235872
41900,283.0,1579,5,70946,80723
147035,888.0,866,38,234988,235872
12194,112.0,381,4,66052,66282
34474,235.0,1224,1,842,7962
194803,678.0,250,1,64043,82373
24035,28.0,1604,3,24871,29698
68320,908.0,1487,1,1697,2527
150730,0.0,605,8,6543,8161
95519,888.0,866,3,234988,235872
185886,790.0,1492,4,271166,276977
95339,689.0,207,4,23918,24621
60140,928.0,20,12,26829,28391
214733,917.0,1374,3,62155,62171
106949,888.0,866,4,234988,235872
179164,369.0,1486,4,1174,5044
139240,328.0,54,8,783,880
132178,869.0,679,1,532,4689
166170,888.0,866,2,234988,235872
53005,202.0,1008,1,68054,68963
124660,678.0,250,17,64043,82373
38624,806.0,1497,5,203,818
157589,230.0,1424,3,8926,12622
43629,809.0,169,2,1495,2113
120219,790.0,1492,3,271166,276977
182798,112.0,381,9,66052,66282
17268,112.0,381,1,66052,66282
150014,888.0,866,3,234988,235872
86134,,-1,4,0,590631
5557,1036.0,1420,3,25717,25773
63055,790.0,1492,21,271166,276977
187097,,-1,26,0,590631
94440,790.0,1492,16,271166,276977
204931,,-1,20,0,590631
228466,790.0,1492,1,271166,276977
139847,122.0,520,4,476,5030
70742,584.0,709,39,2331,2335
188705,776.0,727,41,78927,80906
196924,451.0,945,10,12111,16966
99445,790.0,1492,2,271166,276977
168747,790.0,1492,1,271166,276977
231740,104.0,164,94,3464,3635
183445,202.0,1008,5,68054,68963
43214,776.0,727,4,78927,80906
234696,888.0,866,82,234988,235872
14342,159.0,1028,1,60445,60669
167142,1061.0,1259,4,21,1839
101084,768.0,653,9,638,1520
133478,790.0,1492,1,271166,276977
38524,888.0,866,1,234988,235872
169433,104.0,164,4,3464,3635
139896,112.0,381,3,66052,66282
49876,888.0,866,53,234988,235872
35016,727.0,378,18,1115,13107
189859,159.0,1028,21,60445,60669
135782,364.0,711,9,68301,68312
132541,33.0,1224,3,2685,7962
227749,546.0,250,4,4068,82373
86599,,-1,1,0,590631
132414,790.0,1492,119,271166,276977
96790,678.0,250,4,64043,82373
87421,,-1,10,0,590631
141990,790.0,1492,1,271166,276977
142096,790.0,1492,16,271166,276977
103737,931.0,1181,1,705,1038
152888,,-1,7,0,590631
156827,33.0,1224,4,2685,7962
49084,888.0,866,4,234988,235872
187336,202.0,1008,19,68054,68963
32093,776.0,727,1,78927,80906
39725,451.0,945,20,12111,16966
3621,678.0,250,2,64043,82373
207186,713.0,1615,1,12789,13983
216117,335.0,1486,83,3137,5044
146427,797.0,213,1,1594,1662
176856,888.0,866,44,234988,235872
145685,962.0,945,1,3094,16966
201363,888.0,866,2,234988,235872
233989,,-1,6,0,590631
37214,888.0,866,1,234988,235872
96693,344.0,768,1,663,1772
19663,790.0,1492,22,271166,276977
118486,790.0,1492,26,271166,276977
158849,,-1,10,0,590631
178579,888.0,866,1,234988,235872
84780,888.0,866,15,234988,235872
113879,917.0,1374,4,62155,62171
188920,830.0,1272,4,974,1100
73517,42.0,170,237,4666,4762
153567,451.0,945,2,12111,16966
79423,348.0,1499,1,21108,21418
93801,790.0,1492,5,271166,276977
59786,408.0,654,3,1835,13221
181627,839.0,33,2,66622,68188
37916,468.0,666,1,2138,4979
229322,810.0,378,1,11279,13107
97394,689.0,207,1,23918,24621
161062,,-1,2,0,590631
229245,888.0,866,1,234988,235872
206362,917.0,1374,2,62155,62171
73050,159.0,1028,1,60445,60669
36876,935.0,322,6,4474,7406
139562,,-1,58,0,590631
225917,914.0,226,2,354,469
220259,,-1,3,0,590631
21575,790.0,1492,1,271166,276977
105775,993.0,132,1,4053,5491
135753,,-1,220,0,590631
229860,790.0,1492,1,271166,276977
30276,790.0,1492,4,271166,276977
85111,790.0,1492,20,271166,276977
54923,981.0,949,29,9087,9187
58780,888.0,866,8,234988,235872
19206,283.0,1579,11,70946,80723
210734,764.0,1370,1,62573,62592
817,,-1,1,0,590631
225023,,-1,148,0,590631
85630,283.0,1579,1,70946,80723
59100,0.0,605,4,6543,8161
175711,725.0,1519,4,16,3421
213382,776.0,727,2,78927,80906
234884,776.0,727,1,78927,80906
83777,,-1,5,0,590631
20406,720.0,305,8,6870,6944
143308,776.0,727,5,78927,80906
57800,434.0,968,2,1867,1867
79782,159.0,1028,1,60445,60669
87176,790.0,1492,2,271166,276977
13232,202.0,1008,6,68054,68963
229639,790.0,1492,16,271166,276977
116695,776.0,727,47,78927,80906
212211,,-1,7,0,590631
3268,790.0,1492,4,271166,276977
229447,159.0,1028,2,60445,60669
182110,888.0,866,9,234988,235872
234284,790.0,1492,1,271166,276977
50105,888.0,866,1,234988,235872
127840,1064.0,903,1,918,2412
217738,606.0,810,85,498,505
185665,,-1,24,0,590631
153213,468.0,666,10,2138,4979
210494,112.0,381,4,66052,66282
165324,994.0,755,2,1321,1460
219931,790.0,1492,14,271166,276977
225308,,-1,15,0,590631
234023,928.0,20,46,26829,28391
44637,159.0,1028,12,60445,60669
120523,776.0,727,50,78927,80906
164300,,-1,5,0,590631
211389,,-1,10,0,590631
45046,790.0,1492,7,271166,276977
189215,470.0,520,14,2893,5030
22565,892.0,14,8,1363,1710
175074,400.0,110,11,32988,33761
233104,776.0,727,2,78927,80906
161467,678.0,250,37,64043,82373
160149,745.0,540,2,495,3836
153601,839.0,33,117,66622,68188
201132,888.0,866,7,234988,235872
177753,302.0,1458,1,514,521
89983,790.0,1492,7,271166,276977
112827,,-1,6,0,590631
20719,,-1,3,0,590631
188225,283.0,1579,5,70946,80723
21436,810.0,378,2,11279,13107
15317,227.0,602,1,52466,52865
45124,227.0,602,2,52466,52865
230757,,-1,1,0,590631
30982,719.0,908,2,1068,1543
43382,790.0,1492,17,271166,276977
233237,917.0,1374,1,62155,62171
97649,888.0,866,2,234988,235872
99296,,-1,3,0,590631
204236,,-1,6,0,590631
130073,113.0,1532,1,865,3595
156381,293.0,1532,1,1972,3595
59534,888.0,866,6,234988,235872
174869,,-1,17,0,590631
88897,283.0,1579,2,70946,80723
161827,364.0,711,1,68301,68312
99025,283.0,1579,5,70946,80723
90878,839.0,33,4,66622,68188
54927,1066.0,293,32,7412,8099
176330,980.0,1145,27,1105,2976
92799,364.0,711,90,68301,68312
98232,227.0,602,9,52466,52865
120688,888.0,866,6,234988,235872
215592,713.0,1615,6,12789,13983
161601,159.0,1028,4,60445,60669
128289,888.0,866,5,234988,235872
65078,104.0,164,4,3464,3635
108497,283.0,1579,1,70946,80723
232608,839.0,33,2,66622,68188
145511,790.0,1492,5,271166,276977
101793,,-1,75,0,590631
133706,159.0,1028,2,60445,60669
188495,785.0,1692,1,1745,1745
110748,790.0,1492,229,271166,276977
151627,790.0,1492,38,271166,276977
174416,,-1,10,0,590631
60836,764.0,1370,1,62573,62592
25011,790.0,1492,133,271166,276977
216833,,-1,16,0,590631
85664,1036.0,1420,1,25717,25773
142339,451.0,945,5,12111,16966
38404,790.0,1492,3,271166,276977
93222,888.0,866,43,234988,235872
207794,689.0,207,8,23918,24621
142816,790.0,1492,1,271166,276977
149022,888.0,866,4,234988,235872
71099,790.0,1492,1,271166,276977
146558,,-1,1,0,590631
149205,790.0,1492,1,271166,276977
139823,335.0,1486,28,3137,5044
79022,776.0,727,60,78927,80906
105598,119.0,351,11,748,9102
23060,,-1,5,0,590631
9074,283.0,1579,1,70946,80723
36847,159.0,1028,1,60445,60669
159031,888.0,866,6,234988,235872
185235,790.0,1492,37,271166,276977
34348,,-1,43,0,590631
3525,451.0,945,1,12111,16966
140149,764.0,1370,7,62573,62592
175925,941.0,1492,1,4764,276977
158059,159.0,1028,1,60445,60669
60675,776.0,727,37,78927,80906
30629,790.0,1492,3,271166,276977
1524,751.0,893,3,1236,8190
28167,839.0,33,4,66622,68188
66241,19.0,750,10,9486,9486
169108,441.0,727,14,813,80906
195010,776.0,727,5,78927,80906
200251,888.0,866,10,234988,235872
55831,113.0,1532,7,865,3595
132880,400.0,110,69,32988,33761
103355,159.0,1028,3,60445,60669
108587,917.0,1374,12,62155,62171
15027,888.0,866,10,234988,235872
233955,348.0,1499,9,21108,21418
78133,888.0,866,33,234988,235872
210408,941.0,1492,3,4764,276977
24908,888.0,866,3,234988,235872
84224,790.0,1492,11,271166,276977
63383,112.0,381,3,66052,66282
46968,776.0,727,1,78927,80906
62779,888.0,866,10,234988,235872
83595,,-1,40,0,590631
132656,888.0,866,2,234988,235872
106578,364.0,711,1,68301,68312
229843,839.0,33,2,66622,68188
40148,,-1,1,0,590631
203433,888.0,866,5,234988,235872
163621,790.0,1492,13,271166,276977
228366,6.0,933,3,68197,87386
200138,188.0,1200,5,4591,5929
65632,188.0,1200,14,4591,5929
24777,678.0,250,14,64043,82373
92079,888.0,866,1,234988,235872
168241,790.0,1492,220,271166,276977
131769,,-1,23,0,590631
206319,790.0,1492,23,271166,276977
37833,550.0,1139,12,8923,9167
77768,790.0,1492,5,271166,276977
168237,790.0,1492,23,271166,276977
65138,38.0,418,7,1848,6223
68123,,-1,3,0,590631
120025,888.0,866,7,234988,235872
32129,888.0,866,7,234988,235872
65676,,-1,5,0,590631
120532,888.0,866,3,234988,235872
677,258.0,1139,2,244,9167
104804,283.0,1579,2,70946,80723
228405,678.0,250,1,64043,82373
87116,790.0,1492,1,271166,276977
154508,,-1,2,0,590631
40240,468.0,666,80,2138,4979
60853,993.0,132,100,4053,5491
113797,451.0,945,8,12111,16966
103688,,-1,2,0,590631
118413,790.0,1492,4,271166,276977
25462,888.0,866,6,234988,235872
79481,637.0,92,17,2583,13098
121232,678.0,250,83,64043,82373
202066,71.0,1579,6,8372,80723
28828,283.0,1579,15,70946,80723
167106,,-1,3,0,590631
219492,202.0,1008,5,68054,68963
40246,888.0,866,2,234988,235872
38520,790.0,1492,40,271166,276977
224642,,-1,5,0,590631
19987,227.0,602,16,52466,52865
167481,,-1,6,0,590631
209080,790.0,1492,84,271166,276977
175797,839.0,33,3,66622,68188
124230,689.0,207,4,23918,24621
29002,888.0,866,3,234988,235872
219458,713.0,1615,5,12789,13983
62778,1054.0,520,3,821,5030
161989,33.0,1224,2,2685,7962
59872,764.0,1370,10,62573,62592
199826,159.0,1028,10,60445,60669
165738,962.0,945,4,3094,16966
131711,776.0,727,18,78927,80906
151856,790.0,1492,1,271166,276977
74212,839.0,33,3,66622,68188
100408,917.0,1374,1,62155,62171
142369,888.0,866,1,234988,235872
67391,888.0,866,43,234988,235872
53308,790.0,1492,46,271166,276977
193718,888.0,866,3,234988,235872
48935,283.0,1579,3,70946,80723
87092,790.0,1492,1,271166,276977
39801,790.0,1492,5,271166,276977
141882,,-1,1,0,590631
30716,888.0,866,1,234988,235872
11650,790.0,1492,1,271166,276977
103469,776.0,727,14,78927,80906
61318,159.0,1028,11,60445,60669
208887,888.0,866,58,234988,235872
131206,776.0,727,1,78927,80906
34941,888.0,866,1,234988,235872
109893,112.0,381,4,66052,66282
148363,888.0,866,10,234988,235872
62415,888.0,866,31,234988,235872
95034,,-1,1,0,590631
17659,888.0,866,1,234988,235872
37986,,-1,9,0,590631
153768,364.0,711,13,68301,68312
153389,6.0,933,10,68197,87386
232890,917.0,1374,4,62155,62171
120294,28.0,1604,4,24871,29698
231834,119.0,351,1,748,9102
222408,,-1,10,0,590631
19507,202.0,1008,1,68054,68963
182427,776.0,727,44,78927,80906
16225,790.0,1492,4,271166,276977
65948,781.0,580,6,29,551
113815,776.0,727,1,78927,80906
195858,400.0,110,119,32988,33761
71159,1036.0,1420,14,25717,25773
68869,815.0,1027,6,2529,2804
118953,981.0,949,6,9087,9187
113885,888.0,866,17,234988,235872
5204,790.0,1492,8,271166,276977
18589,837.0,654,2,2608,13221
168176,588.0,1396,1,543,543
62079,369.0,1486,3,1174,5044
190339,275.0,795,1,1011,1040
216797,776.0,727,5,78927,80906
5895,,-1,58,0,590631
171607,219.0,1081,12,48,1838
24045,678.0,250,4,64043,82373
145311,867.0,441,69,2010,2010
126898,486.0,25,2,578,1546
4826,1093.0,1101,4,477,2120
1711,19.0,750,3,9486,9486
190116,790.0,1492,17,271166,276977
